command_chain,count_read_event,count_write_event,count_sensitive_file_access_fails,count_socket_connect_event_successfully,count_socket_connect_event_fails,count_socket_create_event,count_file_modification_event_successfully,count_file_modification_event_fails,count_file_creation_event,count_link_event,count_symlink_event,count_dir_creation_event,count_dir_remove_event,count_mknod_create_event,count_rename_event,count_auth_event_successfully,count_auth_event_fails,count_passwd_change_event_successfully,count_passwd_change_event_fails,count_user_change_event_successfully,count_user_change_event_fails,count_do_not_update_atime,count_was_modified_time_changed,count_owner_changed,count_group_changed,count_suid_set,count_suid_cleared,count_sgid_set,count_sgid_cleared,count_sticky_set,count_sticky_cleared,count_user_write_added,count_user_write_removed,count_user_read_added,count_user_read_removed,count_user_exec_added,count_user_exec_removed,count_group_write_added,count_group_write_removed,count_group_exec_added,count_group_exec_removed,count_world_write_been_added,count_world_read_been_added,count_world_exec_been_added,count_external_ip,is_priviliged_port,count_sensitive_file,count_is_linked_to_sensitive_file,count_linked_file_SGID_or_SUID,count_atime_flag_been_set,count_modified_time_been_changed,is_current_dir_world_writable,is_target_dir_world_writable,is_in_memory_path,is_cross_user_link,is_dev_backdoor,is_fake_device,risk_score,argv_has_network,argv_is_ip,argv_has_encoding,argv_is_net_tool,argv_is_sudo,argv_entropy,label
gzip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7817061829263552,0.0,0.0,0.0,0.0,0.0,1.879964948727111,benign
/bin/bash -c tar -xzvf project.tar.gz -> gzip -d,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,3.7218081032445394,0.0,0.0,0.0,0.0,0.0,2.6781437714062166,benign
gzip -d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2.8905088483528143,0.0,0.0,0.0,0.0,0.0,2.0049355947431318,benign
/bin/bash -c uname -r,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.2215400225660225,0.0,0.0,0.0,0.0,0.0,2.133387491316597,benign
/bin/bash -c chmod 600 file.txt,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.230970554692928,0.0,0.0,0.0,0.0,0.0,2.6084083418896538,benign
/bin/bash -c rm -r ~/old_folder,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.22730111426846,0.0,0.0,0.0,0.0,0.0,2.423044102010384,benign
/bin/bash -c find / -name '*config*',0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.228355445003116,0.0,0.0,0.0,0.0,0.0,2.476234702457177,benign
/bin/bash -c free -h,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.216304567244948,0.0,0.0,0.0,0.0,0.0,1.871602261409798,benign
/bin/bash -c ln -s example.txt symlink_example.txt,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.446435611756895,0.0,0.0,0.0,0.0,0.0,2.676625094609149,benign
/bin/bash -c ss -tuln,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3.0547019519902885,0.0,0.0,0.0,0.0,0.0,2.4297230745502008,benign
/bin/bash -c hostname -I,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.2663700844185137,0.0,0.0,0.0,0.0,0.0,2.4320090718903087,benign
/bin/bash -c rm -rf /tmp/*,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.222116466503842,0.0,0.0,0.0,0.0,0.0,2.162294909570876,benign
/bin/bash -c du -sh .,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3.215851397655844,0.0,0.0,0.0,0.0,0.0,1.8490070880144411,benign
/bin/bash -c tar -czvf backup_project.tar.gz ~/project -> /bin/sh -c gzip -> gzip,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,3.510636295809258,0.0,0.0,0.0,0.0,0.0,2.8391150982773143,benign
/bin/sh -c gzip -> gzip,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3274687740268183,0.0,0.0,0.0,0.0,0.0,2.403917277291339,benign
gzip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7817061829263552,0.0,0.0,0.0,0.0,0.0,1.879964948727111,benign
kworker/dying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
kworker/dying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
kworker/dying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
/bin/bash -c sudo apt update && sudo apt upgrade -y -> sudo apt update -> sudo,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,3.658929970720169,0.0,0.0,0.0,0.0,0.0,2.6195646721337056,benign
sudo apt update -> sudo,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.9763039828850744,0.0,0.0,0.0,0.0,0.0,2.210368890194565,benign
"apt update -> /usr/bin/dpkg --print-foreign-architectures -> /usr/lib/apt/methods/http -> /usr/lib/apt/methods/gpgv -> gpgv -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.01nOec /tmp/apt.data.y1BPwK -> apt-key -> apt-config shell MASTER_KEYRING APT::Key::MasterKeyring -> apt-config shell ARCHIVE_KEYRING APT::Key::ArchiveKeyring -> apt-config shell REMOVED_KEYS APT::Key::RemovedKeys -> apt-config shell ARCHIVE_KEYRING_URI APT::Key::ArchiveKeyringURI -> apt-config shell GPGV Apt::Key::gpgvcommand ASSERT_PUBKEY_ALGO Apt::Key::assert-pubkey-algo -> mktemp --directory --tmpdir apt-key-gpghome.XXXXXXXXXX -> chmod 700 /tmp/apt-key-gpghome.bIF0AKdqbC -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.bIF0AKdqbC --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.01nOec /tmp/apt.data.y1BPwK -> rm -rf /tmp/apt-key-gpghome.bIF0AKdqbC -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.J9w0Y4 /tmp/apt.data.MWhJ04 -> chmod 700 /tmp/apt-key-gpghome.Vxxs1ZrD04 -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.Vxxs1ZrD04 --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.J9w0Y4 /tmp/apt.data.MWhJ04 -> rm -rf /tmp/apt-key-gpghome.Vxxs1ZrD04 -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.DLryK2 /tmp/apt.data.DxkWiq -> chmod 700 /tmp/apt-key-gpghome.xsgbRvg2XE -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.xsgbRvg2XE --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.DLryK2 /tmp/apt.data.DxkWiq -> rm -rf /tmp/apt-key-gpghome.xsgbRvg2XE -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.MrQ4Nz /tmp/apt.data.ZuRfpR -> chmod 700 /tmp/apt-key-gpghome.HIOdlXM56s -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.HIOdlXM56s --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.MrQ4Nz /tmp/apt.data.ZuRfpR -> rm -rf /tmp/apt-key-gpghome.HIOdlXM56s -> apt",6,0,5,58,0,28,56,0,56,0,0,8,8,0,0,0,0,0,0,0,0,6,8,44,16,0,0,0,0,0,0,0,28,0,28,0,4,0,0,0,2,0,8,0,24,26,115,0,0,0,0,1,0,0,0,0,0,6.828753382983973,0.0,0.0,0.0,0.0,0.0,3.396344937495577,benign
/usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign
/usr/lib/apt/methods/http,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.854262555220856,0.0,0.0,0.0,0.0,0.0,2.773972927341982,benign
/usr/lib/apt/methods/http,0,0,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,1,0,0,0,0,0,0,0,0,0,0,4.790711441183116,0.0,0.0,0.0,0.0,0.0,2.773972927341982,benign
/usr/lib/apt/methods/http,0,0,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,1,0,0,0,0,0,0,0,0,0,0,4.790711441183116,0.0,0.0,0.0,0.0,0.0,2.773972927341982,benign
/usr/lib/apt/methods/gpgv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8634303062418824,0.0,0.0,0.0,0.0,0.0,2.891619986165511,benign
"/usr/lib/apt/methods/gpgv -> gpgv -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.01nOec /tmp/apt.data.y1BPwK -> apt-key -> apt-config shell MASTER_KEYRING APT::Key::MasterKeyring -> /usr/bin/dpkg --print-foreign-architectures -> apt-config shell ARCHIVE_KEYRING APT::Key::ArchiveKeyring -> apt-config shell REMOVED_KEYS APT::Key::RemovedKeys -> apt-config shell ARCHIVE_KEYRING_URI APT::Key::ArchiveKeyringURI -> apt-config shell GPGV Apt::Key::gpgvcommand ASSERT_PUBKEY_ALGO Apt::Key::assert-pubkey-algo -> mktemp --directory --tmpdir apt-key-gpghome.XXXXXXXXXX -> chmod 700 /tmp/apt-key-gpghome.bIF0AKdqbC -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.bIF0AKdqbC --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.01nOec /tmp/apt.data.y1BPwK -> rm -rf /tmp/apt-key-gpghome.bIF0AKdqbC -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.J9w0Y4 /tmp/apt.data.MWhJ04 -> chmod 700 /tmp/apt-key-gpghome.Vxxs1ZrD04 -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.Vxxs1ZrD04 --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.J9w0Y4 /tmp/apt.data.MWhJ04 -> rm -rf /tmp/apt-key-gpghome.Vxxs1ZrD04 -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.DLryK2 /tmp/apt.data.DxkWiq -> chmod 700 /tmp/apt-key-gpghome.xsgbRvg2XE -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.xsgbRvg2XE --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.DLryK2 /tmp/apt.data.DxkWiq -> rm -rf /tmp/apt-key-gpghome.xsgbRvg2XE -> /usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.MrQ4Nz /tmp/apt.data.ZuRfpR -> chmod 700 /tmp/apt-key-gpghome.HIOdlXM56s -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.HIOdlXM56s --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.MrQ4Nz /tmp/apt.data.ZuRfpR -> rm -rf /tmp/apt-key-gpghome.HIOdlXM56s",5,0,5,2,0,2,16,0,32,0,0,8,8,0,0,0,0,0,0,0,0,5,8,16,16,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,2,66,0,0,0,0,1,0,0,0,0,0,6.046965884862166,0.0,0.0,0.0,0.0,0.0,3.396344937495577,benign
"/usr/bin/apt-key --quiet --readonly --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg verify --status-fd 3 /tmp/apt.sig.01nOec /tmp/apt.data.y1BPwK -> apt-key -> apt-config shell MASTER_KEYRING APT::Key::MasterKeyring -> /usr/bin/dpkg --print-foreign-architectures -> apt-config shell ARCHIVE_KEYRING APT::Key::ArchiveKeyring -> apt-config shell REMOVED_KEYS APT::Key::RemovedKeys -> apt-config shell ARCHIVE_KEYRING_URI APT::Key::ArchiveKeyringURI -> apt-config shell GPGV Apt::Key::gpgvcommand ASSERT_PUBKEY_ALGO Apt::Key::assert-pubkey-algo -> mktemp --directory --tmpdir apt-key-gpghome.XXXXXXXXXX -> chmod 700 /tmp/apt-key-gpghome.bIF0AKdqbC -> gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.bIF0AKdqbC --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.01nOec /tmp/apt.data.y1BPwK -> rm -rf /tmp/apt-key-gpghome.bIF0AKdqbC",0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,4.355659205116057,0.0,0.0,0.0,0.0,0.0,3.396344937495577,benign
apt-key,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
apt-config shell MASTER_KEYRING APT::Key::MasterKeyring -> /usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3621914259952668,0.0,0.0,0.0,0.0,0.0,3.228372376129276,benign
/usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign
apt-config shell ARCHIVE_KEYRING APT::Key::ArchiveKeyring -> /usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.363799501265868,0.0,0.0,0.0,0.0,0.0,3.2625366587893625,benign
/usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign
apt-config shell REMOVED_KEYS APT::Key::RemovedKeys -> /usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3617765258995345,0.0,0.0,0.0,0.0,0.0,3.219566549293704,benign
/usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign
apt-config shell ARCHIVE_KEYRING_URI APT::Key::ArchiveKeyringURI -> /usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.36502700653444,0.0,0.0,0.0,0.0,0.0,3.288652559985165,benign
/usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign
apt-key,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
apt-config shell GPGV Apt::Key::gpgvcommand ASSERT_PUBKEY_ALGO Apt::Key::assert-pubkey-algo -> /usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3667849377426244,0.0,0.0,0.0,0.0,0.0,3.326109460381478,benign
/usr/bin/dpkg --print-foreign-architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign
gpgv --assert-pubkey-algo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.852240816467405,0.0,0.0,0.0,0.0,0.0,2.7481733799993955,benign
apt-key,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
mktemp --directory --tmpdir apt-key-gpghome.XXXXXXXXXX,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.001260071631328,0.0,0.0,0.0,0.0,0.0,2.7567454149350623,benign
chmod 700 /tmp/apt-key-gpghome.bIF0AKdqbC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.022669974705736,0.0,0.0,0.0,0.0,0.0,3.0921520370513647,benign
apt-key,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
apt-key,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
"sed -e s#'#''""'#g """,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8090776073913948,0.0,0.0,0.0,0.0,0.0,2.209627598587938,benign
apt-key,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
apt-key,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
"sed -e s#'#''""'#g """,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8090776073913948,0.0,0.0,0.0,0.0,0.0,2.209627598587938,benign
apt-key,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
apt-key,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign
"gpgv --assert-pubkey-algo=>=rsa1024,ed25519,ed448,nistp256,nistp384, --homedir /tmp/apt-key-gpghome.bIF0AKdqbC --keyring /usr/share/keyrings/ubuntu-archive-keyring.gpg --ignore-time-conflict --status-fd 3 /tmp/apt.sig.01nOec /tmp/apt.data.y1BPwK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9018347233310084,0.0,0.0,0.0,0.0,0.0,3.396344937495577,benign
rm -rf /tmp/apt-key-gpghome.bIF0AKdqbC,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.892582043863125,0.0,0.0,0.0,0.0,0.0,3.0729645316581244,benign
